"","ARREST_PRECINCT","Population","Number_of_Arrests","Arrest_Rate","X1","DBN","School_Name.x","Cohort_Year","Cohort_Total","Grad_Total","Grad_Rate","Borough","Latitude","Longitude","Neighborhood","Building_Code","Register","Violent_Rate","Property_Crime_Rate","Major_Crime_Rate","Behavior_Rate","School_Name.y","Total_Enrollment","per_Male","per_Female","per_ELL","per_SWD","per_Asian","per_Black","per_Hispanic","per_White","per_Poverty","Transfer","District"
"1",1,66679,4778,0.071656743502452,42,"02M425","LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL",2013,153,110,0.719,"M",40.70873,-74.012332,"Battery Park City-Lower Manhattan","M894",685,0.145985401459854,0.291970802919708,0.145985401459854,1.75182481751825,"Leadership and Public Service High School",685,44.4,55.6,6.4,18.7,5.4,27,61.3,4.2,78.8,0,"02"
"2",1,66679,4778,0.071656743502452,75,"02M615","CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",2013,99,74,0.747,"M",40.7244,-74.004625,"SoHo-TriBeCa-Civic Center-Little Italy","M615",876,0.228310502283105,0.228310502283105,0.114155251141553,0.799086757990868,"Chelsea Career and Technical Education High School",443,57.1,42.9,4.3,19.2,7.2,33,56.2,2,81.7,0,"02"
"3",1,66679,4778,0.071656743502452,50,"02M475","STUYVESANT HIGH SCHOOL",2013,835,823,0.986,"M",40.71759,-74.013748,"Battery Park City-Lower Manhattan","M477",3292,0,0.0303766707168894,0,0.0607533414337789,"Stuyvesant High School",3292,59.6,40.4,0.1,0.7,73.2,1,2.3,21.7,47.2,0,"02"
"4",1,66679,4778,0.071656743502452,51,"02M489","HIGH SCHOOL OF ECONOMICS AND FINANCE",2013,166,150,0.904,"M",40.709196,-74.012022,"Battery Park City-Lower Manhattan","M833",767,0.130378096479791,0.521512385919166,0.130378096479791,0.391134289439374,"High School of Economics and Finance",767,57.5,42.5,8,15,24.3,21.8,45.8,7.4,79.5,0,"02"
"5",1,66679,4778,0.071656743502452,66,"02M551","URBAN ASSEMBLY NEW YORK HARBOR SCHOOL",2013,84,66,0.786,"M",40.701695,-74.011631,"Battery Park City-Lower Manhattan","M877",439,0.227790432801822,0.227790432801822,0.455580865603645,0.227790432801822,"Urban Assembly New York Harbor School",439,63.3,36.7,4.1,18.2,1.6,28.9,52.4,15,67.9,0,"02"
"6",1,66679,4778,0.071656743502452,71,"02M580","RICHARD R GREEN HIGH SCHOOL OF TEACHING",2013,116,79,0.681,"M",40.70568,-74.013302,"Battery Park City-Lower Manhattan","M282",1355,0.14760147601476,0.22140221402214,0.0738007380073801,1.40221402214022,"Richard R. Green High School of Teaching",593,32.4,67.6,5.6,26.1,3.9,35.8,57.5,2,84.5,0,"02"
"7",1,66679,4778,0.071656743502452,23,"02M316","URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN",2013,52,39,0.75,"M",40.70568,-74.013302,"Battery Park City-Lower Manhattan","M282",1355,0.14760147601476,0.22140221402214,0.0738007380073801,1.40221402214022,"Urban Assembly School of Business for Young Women,",412,0,100,4.1,20.1,3.9,47.6,41,1.9,83.7,0,"02"
"8",1,66679,4778,0.071656743502452,25,"02M376","NYC ISCHOOL",2013,105,103,0.981,"M",40.7244,-74.004625,"SoHo-TriBeCa-Civic Center-Little Italy","M615",876,0.228310502283105,0.228310502283105,0.114155251141553,0.799086757990868,"NYC iSchool",433,47.6,52.4,0.5,13.9,10.2,18,41.8,27.3,46,0,"02"
"9",1,66679,4778,0.071656743502452,38,"02M418","MILLENNIUM HIGH SCHOOL",2013,142,141,0.993,"M",40.704487,-74.011556,"Battery Park City-Lower Manhattan","M824",619,0,0,0,0,"Millennium High School",619,37.6,62.4,0.2,9,36.2,7.1,19.1,35.1,43.1,0,"02"
"10",5,52568,6121,0.116439659108203,55,"02M520","MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS",2013,147,81,0.551,"M",40.711442,-74.000851,"Chinatown","M520",1551,0.451321727917473,0.451321727917473,0.322372662798195,1.41843971631206,"Murry Bergtraum High School for Business Careers",1466,49.3,50.7,11.5,16.2,9.8,44.4,42.3,2.4,72.8,0,"02"
"11",5,52568,6121,0.116439659108203,28,"02M394","EMMA LAZARUS HIGH SCHOOL",2013,97,46,0.474,"M",40.716553,-73.993092,"Chinatown","M131",1087,0,0.275988960441582,0.0919963201471941,0.275988960441582,"Emma Lazarus High School",221,53.8,46.2,87.8,0,63.8,8.1,21.3,6.8,96.4,1,"02"
"12",5,52568,6121,0.116439659108203,4,"01M458","FORSYTH SATELLITE ACADEMY",2013,94,15,0.16,"M",40.72252,-73.990728,"Chinatown","M510",446,0.672645739910314,0.448430493273543,0,0.224215246636771,"Forsyth Satellite Academy",224,46.4,53.6,4.5,14.3,2.2,37.1,56.7,3.6,80.4,1,"01"
"13",5,52568,6121,0.116439659108203,12,"02M139","STEPHEN T MATHER BUILDING ARTS & CRAFTSMANSHIP HIG",2013,75,62,0.827,"M",40.711442,-74.000851,"Chinatown","M520",1551,0.451321727917473,0.451321727917473,0.322372662798195,1.41843971631206,"Stephen T. Mather Building Arts & Craftsmanship Hi",85,69.4,30.6,12.9,31.8,4.7,21.2,55.3,14.1,83.5,0,"02"
"14",5,52568,6121,0.116439659108203,17,"02M298","PACE HIGH SCHOOL",2013,92,79,0.859,"M",40.716553,-73.993092,"Chinatown","M131",1087,0,0.275988960441582,0.0919963201471941,0.275988960441582,"Pace High School",421,38.5,61.5,1.2,12.4,9.7,35.4,41.8,1.9,81,0,"02"
"15",5,52568,6121,0.116439659108203,8,"01M650","CASCADES HIGH SCHOOL",2013,110,30,0.273,"M",40.72252,-73.990728,"Chinatown","M510",446,0.672645739910314,0.448430493273543,0,0.224215246636771,"Cascades High School",222,41.4,58.6,1.8,8.6,1.4,45,48.2,5,79.3,1,"01"
"16",5,52568,6121,0.116439659108203,13,"02M282","URBAN ASSEMBLY MAKER ACADEMY",2013,1,NA,NA,"M",40.711442,-74.000851,"Chinatown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"02"
"17",6,62226,4499,0.0723009674412625,59,"02M534","HARVEST COLLEGIATE HIGH SCHOOL",2013,96,84,0.875,"M",40.736518,-73.994858,"West Village","M883",303,0.33003300330033,0,0,0.33003300330033,"Harvest Collegiate High School",232,43.5,56.5,2.6,22.8,6,20.3,54.7,14.7,62.1,0,"02"
"18",6,62226,4499,0.0723009674412625,67,"02M560","HIGH SCHOOL M560  CITY AS SCHOOL",2013,278,103,0.371,"M",40.729412,-74.006148,"West Village","M641",927,0,0.215749730312837,0,0.107874865156419,"High School M560 - City As School",606,43.6,56.4,3,12.7,4.3,34.5,43.7,15.5,63.2,1,"02"
"19",7,56355,3818,0.0677490905864608,15,"02M294","ESSEX STREET ACADEMY",2013,80,66,0.825,"M",40.716778,-73.989337,"Chinatown","M445",1886,0.106044538706257,0.477200424178155,0.106044538706257,0.795334040296925,"Essex Street Academy",349,49.6,50.4,3.7,23.2,5.4,32.4,50.7,7.2,73.4,0,"02"
"20",7,56355,3818,0.0677490905864608,7,"01M539","NEW EXPLORATIONS INTO SCIENCE TECHNOLOGY AND MATH",2013,183,178,0.973,"M",40.718895,-73.979308,"Lower East Side","M022",1725,0.0579710144927536,0.115942028985507,0,0.231884057971014,"New Explorations into Science, Technology and Math",1725,48.7,51.3,0.3,3.9,32.4,9.3,11.3,43,27.8,0,"01"
"21",7,56355,3818,0.0677490905864608,1,"01M292","ORCHARD COLLEGIATE ACADEMY",2013,36,25,0.694,"M",40.713684,-73.986336,"Lower East Side","M056",586,0.853242320819113,2.38907849829352,0.68259385665529,1.5358361774744,"Orchard Collegiate Academy",323,60.1,39.9,19.8,33.1,13.6,26,53.3,3.1,83.9,0,"01"
"22",7,56355,3818,0.0677490905864608,2,"01M448","UNIVERSITY NEIGHBORHOOD HIGH SCHOOL",2013,78,70,0.897,"M",40.712399,-73.984497,"Lower East Side","M446",299,0,0.334448160535117,0.334448160535117,0.668896321070234,"University Neighborhood High School",299,61.9,38.1,28.1,26.1,32.8,25.1,38.8,2.7,91,0,"01"
"23",7,56355,3818,0.0677490905864608,63,"02M545","HIGH SCHOOL FOR DUAL LANGUAGE AND ASIAN STUDIES",2013,97,97,1,"M",40.716778,-73.989337,"Chinatown","M445",1886,0.106044538706257,0.477200424178155,0.106044538706257,0.795334040296925,"High School for Dual Language and Asian Studies",410,49.8,50.2,35.9,2.4,90.7,2.7,5.1,0.7,90.2,0,"02"
"24",7,56355,3818,0.0677490905864608,20,"02M305","URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW THE",2013,67,56,0.836,"M",40.716778,-73.989337,"Chinatown","M445",1886,0.106044538706257,0.477200424178155,0.106044538706257,0.795334040296925,"Urban Assembly Academy of Government and Law, The",326,41.1,58.9,4.6,17.5,6.1,40.5,50,3.1,82.8,0,"02"
"25",7,56355,3818,0.0677490905864608,9,"01M696","BARD HIGH SCHOOL EARLY COLLEGE",2013,113,112,0.991,"M",40.719029,-73.975891,"Lower East Side","M097",560,0,0,0,0,"Bard High School Early College",560,39.1,60.9,0.4,0.7,16.1,13.8,18.9,47.9,28.9,0,"01"
"26",7,56355,3818,0.0677490905864608,6,"01M515","LOWER EAST SIDE PREPARATORY HIGH SCHOOL",2013,232,85,0.366,"M",40.720581,-73.985645,"Chinatown","M025",1196,0.334448160535117,0.250836120401338,0,0.836120401337793,"Lower East Side Preparatory High School",551,57.2,42.8,74.2,2.4,69,8.7,19.8,0.9,42.8,1,"01"
"27",7,56355,3818,0.0677490905864608,61,"02M543","NEW DESIGN HIGH SCHOOL",2013,71,66,0.93,"M",40.716778,-73.989337,"Chinatown","M445",1886,0.106044538706257,0.477200424178155,0.106044538706257,0.795334040296925,"New Design High School",439,34.4,65.6,4.1,24.6,5.5,29.8,60.4,1.6,76.1,0,"02"
"28",7,56355,3818,0.0677490905864608,21,"02M308","LOWER MANHATTAN ARTS ACADEMY",2013,77,62,0.805,"M",40.716778,-73.989337,"Chinatown","M445",1886,0.106044538706257,0.477200424178155,0.106044538706257,0.795334040296925,"Lower Manhattan Arts Academy",362,33.7,66.3,4.7,27.6,8.6,28.7,56.1,3.6,61.6,0,"02"
"29",7,56355,3818,0.0677490905864608,5,"01M509","MARTA VALLE HIGH SCHOOL",2013,59,43,0.729,"M",40.720581,-73.985645,"Chinatown","M025",1196,0.334448160535117,0.250836120401338,0,0.836120401337793,"Marta Valle High School",401,39.4,60.6,8.2,24.2,6.5,41.1,48.9,1.7,84,0,"01"
"30",9,76443,4037,0.0528105908977931,3,"01M450","EAST SIDE COMMUNITY SCHOOL",2013,89,81,0.91,"M",40.729589,-73.982555,"East Village","M060",649,0.154083204930663,0.462249614791988,0.154083204930663,0,"East Side Community School",649,50.7,49.3,1.8,29,9.9,22.5,57,9.4,74.9,0,"01"
"31",9,76443,4037,0.0528105908977931,72,"02M586","HARVEY MILK HIGH SCHOOL",2013,29,6,0.207,"M",40.730038,-73.992632,"West Village","M807",75,0,1.33333333333333,0,2.66666666666667,"Harvey Milk High School",75,44,56,1.3,14.7,2.7,37.3,52,8,85.3,1,"02"
"32",10,50180,3634,0.0724192905540056,34,"02M412","NYC LAB SCHOOL FOR COLLABORATIVE STUDIES",2013,153,149,0.974,"M",40.742129,-74.002198,"Hudson Yards-Chelsea-Flatiron-Union Square","M070",1634,0,0.305997552019584,0.0611995104039168,0.0611995104039168,"N.Y.C. Lab School for Collaborative Studies",599,44.4,55.6,0.7,15.4,28.5,7.5,16,44.2,36.7,0,"02"
"33",10,50180,3634,0.0724192905540056,41,"02M422","QUEST TO LEARN",2013,78,66,0.846,"M",40.742867,-74.002136,"Hudson Yards-Chelsea-Flatiron-Union Square","M440",2232,0.0896057347670251,0.537634408602151,0.0896057347670251,0.896057347670251,"Quest to Learn",478,70.7,29.3,2.5,27.8,9.2,14.4,34.3,36.8,42.1,0,"02"
"34",10,50180,3634,0.0724192905540056,26,"02M392","MANHATTAN BUSINESS ACADEMY",2013,104,89,0.856,"M",40.742867,-74.002136,"Hudson Yards-Chelsea-Flatiron-Union Square","M440",2232,0.0896057347670251,0.537634408602151,0.0896057347670251,0.896057347670251,"MANHATTAN BUSINESS ACADEMY",426,61,39,7,16.9,3.8,28.9,60.6,3.8,82.9,0,"02"
"35",10,50180,3634,0.0724192905540056,45,"02M437","HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES",2013,121,79,0.653,"M",40.742867,-74.002136,"Hudson Yards-Chelsea-Flatiron-Union Square","M440",2232,0.0896057347670251,0.537634408602151,0.0896057347670251,0.896057347670251,"Hudson High School of Learning Technologies",462,65.8,34.2,8.9,20.3,5.4,27.5,59.7,5.2,76.2,0,"02"
"36",10,50180,3634,0.0724192905540056,73,"02M600","THE HIGH SCHOOL OF FASHION INDUSTRIES",2013,386,360,0.933,"M",40.745156,-73.996074,"Hudson Yards-Chelsea-Flatiron-Union Square","M600",1732,0.0577367205542725,0.23094688221709,0.0577367205542725,0.519630484988453,"The High School of Fashion Industries",1732,6.6,93.4,2.5,12,4.3,37.6,53.1,3.8,82.7,0,"02"
"37",10,50180,3634,0.0724192905540056,22,"02M313","JAMES BALDWIN SCHOOL THE: A SCHOOL FOR EXPEDITIONA",2013,114,42,0.368,"M",40.742867,-74.002136,"Hudson Yards-Chelsea-Flatiron-Union Square","M440",2232,0.0896057347670251,0.537634408602151,0.0896057347670251,0.896057347670251,"James Baldwin School, The: A School for Expedition",260,42.3,57.7,5.8,14.2,1.5,43.5,48.1,6.2,72.7,1,"02"
"38",10,50180,3634,0.0724192905540056,36,"02M414","NYC MUSEUM SCHOOL",2013,117,117,1,"M",40.742129,-74.002198,"Hudson Yards-Chelsea-Flatiron-Union Square","M070",1634,0,0.305997552019584,0.0611995104039168,0.0611995104039168,"N.Y.C. Museum School",462,42.6,57.4,1.1,6.9,31,12.6,40.5,13.4,75.5,0,"02"
"39",10,50180,3634,0.0724192905540056,39,"02M419","LANDMARK HIGH SCHOOL",2013,75,49,0.653,"M",40.742867,-74.002136,"Hudson Yards-Chelsea-Flatiron-Union Square","M440",2232,0.0896057347670251,0.537634408602151,0.0896057347670251,0.896057347670251,"Landmark High School",396,49.5,50.5,15.9,23,5.3,20.7,70.7,2.3,88.9,0,"02"
"40",10,50180,3634,0.0724192905540056,74,"02M605","HUMANITIES PREPARATORY ACADEMY",2013,53,39,0.736,"M",40.742867,-74.002136,"Hudson Yards-Chelsea-Flatiron-Union Square","M440",2232,0.0896057347670251,0.537634408602151,0.0896057347670251,0.896057347670251,"Humanities Preparatory Academy",210,44.3,55.7,2.9,10.5,3.8,28.1,57.1,7.1,72.9,1,"02"
"41",10,50180,3634,0.0724192905540056,65,"02M550","LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS",2013,95,31,0.326,"M",40.741657,-73.999307,"Hudson Yards-Chelsea-Flatiron-Union Square","M451",339,0.294985250737463,0.884955752212389,0.589970501474926,0.294985250737463,"Liberty High School Academy for Newcomers",339,64,36,94.4,4.1,16.2,27.1,43.7,12.7,51.3,1,"02"
"42",13,93640,5762,0.0615335326783426,70,"02M575","MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL",2013,245,34,0.139,"M",40.732716,-73.984665,"Gramercy","M661",768,0,0.130208333333333,0,0,"Manhattan Comprehensive Night and Day High School",768,53.6,46.4,54.6,5.5,22.1,37.6,35.4,4.6,90.6,0,"02"
"43",13,93640,5762,0.0615335326783426,29,"02M399","THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY",2013,100,81,0.81,"M",40.735494,-73.987659,"Gramercy","M460",2343,0.170721297481861,0.256081946222791,0.0853606487409304,0.640204865556978,"The High School For Language And Diplomacy",358,46.6,53.4,15.9,18.2,34.1,19,41.1,3.9,87.4,0,"02"
"44",13,93640,5762,0.0615335326783426,46,"02M438","INTERNATIONAL HIGH SCHOOL AT UNION SQUARE",2013,83,54,0.651,"M",40.735494,-73.987659,"Gramercy","M460",2343,0.170721297481861,0.256081946222791,0.0853606487409304,0.640204865556978,"International High School at Union Square",339,57.8,42.2,90,4.7,38.6,11.8,41.9,7.7,87.3,0,"02"
"45",13,93640,5762,0.0615335326783426,64,"02M546","ACADEMY FOR SOFTWARE ENGINEERING",2013,108,92,0.852,"M",40.735494,-73.987659,"Gramercy","M460",2343,0.170721297481861,0.256081946222791,0.0853606487409304,0.640204865556978,"Academy for Software Engineering",241,78,22,2.9,22.8,12.9,31.5,39.8,9.1,71,0,"02"
"46",13,93640,5762,0.0615335326783426,10,"02M047","47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR",2013,35,32,0.914,"M",40.738548,-73.982455,"Gramercy","M047",398,0,0,0,0.50251256281407,"47 The American Sign Language and English Secondar",184,40.2,59.8,7.1,32.1,2.7,26.6,65.2,4.3,84.2,0,"02"
"47",13,93640,5762,0.0615335326783426,31,"02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",2013,60,52,0.867,"M",40.732447,-73.983031,"Gramercy","M475",2495,0.160320641282565,0.400801603206413,0.200400801603206,0.32064128256513,"Institute for Collaborative Education",468,50.6,49.4,0.4,6.6,7.7,12,17.1,54.3,23.9,0,"02"
"48",13,93640,5762,0.0615335326783426,40,"02M420","HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVI",2013,373,351,0.941,"M",40.732447,-73.983031,"Gramercy","M475",2495,0.160320641282565,0.400801603206413,0.200400801603206,0.32064128256513,"High School for Health Professions and Human Servi",1706,30.8,69.2,5.2,12.9,21.8,22.1,49.4,6,64.4,0,"02"
"49",13,93640,5762,0.0615335326783426,58,"02M533","UNION SQUARE ACADEMY FOR HEALTH SCIENCES",2013,91,79,0.868,"M",40.735494,-73.987659,"Gramercy","M460",2343,0.170721297481861,0.256081946222791,0.0853606487409304,0.640204865556978,"Union Square Academy for Health Sciences",223,30.5,69.5,13,16.1,16.1,24.7,52.9,2.2,85.7,0,"02"
"50",13,93640,5762,0.0615335326783426,47,"02M439","MANHATTAN VILLAGE ACADEMY",2013,89,88,0.989,"M",40.741497,-73.991512,"Hudson Yards-Chelsea-Flatiron-Union Square","M873",414,0.241545893719807,0.483091787439614,0.241545893719807,0.241545893719807,"Manhattan Village Academy",414,33.1,66.9,3.9,9.9,6.3,12.3,72.7,6.5,75.4,0,"02"
"51",13,93640,5762,0.0615335326783426,24,"02M374","GRAMERCY ARTS HIGH SCHOOL",2013,128,104,0.813,"M",40.735494,-73.987659,"Gramercy","M460",2343,0.170721297481861,0.256081946222791,0.0853606487409304,0.640204865556978,"Gramercy Arts High School",548,27.4,72.6,3.1,15.5,2.9,44.9,43.8,5.8,71.7,0,"02"
"52",13,93640,5762,0.0615335326783426,35,"02M413","SCHOOL OF THE FUTURE HIGH SCHOOL",2013,100,99,0.99,"M",40.738952,-73.985479,"Gramercy","M660",715,0,0,0,0.41958041958042,"School of the Future High School",715,49.1,50.9,0.6,14.8,15.9,12,27.8,35.7,39,0,"02"
"53",13,93640,5762,0.0615335326783426,33,"02M411","BARUCH COLLEGE CAMPUS HIGH SCHOOL",2013,111,111,1,"M",40.74193,-73.986521,"Hudson Yards-Chelsea-Flatiron-Union Square","M874",439,0,0.455580865603645,0.227790432801822,0,"Baruch College Campus High School",439,43.5,56.5,0,5.7,58.5,6.2,14.8,19.6,66.1,0,"02"
"54",14,20651,14377,0.696189046535277,43,"02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE",2013,66,34,0.515,"M",40.746176,-73.981241,"Murray Hill-Kips Bay","M620",1072,0.279850746268657,0.186567164179104,0.186567164179104,1.21268656716418,"MANHATTAN ACADEMY FOR ARTS & LANGUAGE",312,51,49,82.1,5.1,3.2,6.1,89.1,1.6,89.7,0,"02"
"55",14,20651,14377,0.696189046535277,69,"02M570","SATELLITE ACADEMY HIGH SCHOOL",2013,102,15,0.147,"M",40.747621,-73.990454,"Midtown-Midtown South","M920",255,0,0.784313725490196,0,0.392156862745098,"Satellite Academy High School",255,45.1,54.9,3.5,13.7,2.4,34.9,60,2,88.2,1,"02"
"56",14,20651,14377,0.696189046535277,44,"02M432","MURRAY HILL ACADEMY",2013,64,51,0.797,"M",40.746176,-73.981241,"Murray Hill-Kips Bay","M620",1072,0.279850746268657,0.186567164179104,0.186567164179104,1.21268656716418,"Murray Hill Academy",305,56.1,43.9,6.2,27.2,7.2,37.4,51.5,3.6,80.7,1,"02"
"57",14,20651,14377,0.696189046535277,57,"02M531","REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS",2013,54,51,0.944,"M",40.755843,-73.984382,"Midtown-Midtown South","M896",236,0,0.847457627118644,0,0.423728813559322,"Repertory Company High School for Theatre Arts",236,18.6,81.4,1.7,8.9,1.3,42.8,44.5,8.5,77.1,0,"02"
"58",14,20651,14377,0.696189046535277,52,"02M500","UNITY CENTER FOR URBAN TECHNOLOGIES",2013,73,56,0.767,"M",40.746176,-73.981241,"Murray Hill-Kips Bay","M620",1072,0.279850746268657,0.186567164179104,0.186567164179104,1.21268656716418,"Unity Center for Urban Technologies",255,63.5,36.5,7.8,26.3,9.4,28.6,55.3,5.1,91,0,"02"
"59",17,79126,2092,0.0264388443747946,76,"02M630","ART AND DESIGN HIGH SCHOOL",2013,326,277,0.85,"M",40.75924,-73.967203,"Turtle Bay-East Midtown","M488",2036,0.147347740667976,0.147347740667976,0,0.343811394891945,"Art and Design High School",1438,42.6,57.4,1.3,15.1,9.3,24.7,52.8,11.9,68.9,0,"02"
"60",18,54066,5619,0.103928531794473,16,"02M296","HIGH SCHOOL OF HOSPITALITY MANAGEMENT",2013,85,60,0.706,"M",40.765184,-73.992953,"Clinton","M535",2270,0.220264317180617,0.26431718061674,0.176211453744493,0.881057268722467,"High School of Hospitality Management",431,30.9,69.1,6.3,18.8,5.6,23,68.2,2.1,92.1,0,"02"
"61",18,54066,5619,0.103928531794473,14,"02M288","FOOD AND FINANCE HIGH SCHOOL",2013,86,79,0.919,"M",40.765184,-73.992953,"Clinton","M535",2270,0.220264317180617,0.26431718061674,0.176211453744493,0.881057268722467,"Food and Finance High School",443,44.2,55.8,2.9,16,5,41.8,48.8,4.1,82.6,0,"02"
"62",18,54066,5619,0.103928531794473,19,"02M303","FACING HISTORY SCHOOL THE",2013,83,63,0.759,"M",40.765184,-73.992953,"Clinton","M535",2270,0.220264317180617,0.26431718061674,0.176211453744493,0.881057268722467,"Facing History School, The",417,52,48,21.8,23.5,1.4,28.1,68.3,1.2,73.4,0,"02"
"63",18,54066,5619,0.103928531794473,11,"02M135","THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT",2013,91,68,0.747,"M",40.76337,-73.990593,"Clinton","M625",1638,0.366300366300366,0.488400488400488,0.244200244200244,1.28205128205128,"The Urban Assembly School for Emergency Management",116,35.3,64.7,6.9,17.2,4.3,22.4,69,2.6,77.6,0,"02"
"64",18,54066,5619,0.103928531794473,56,"02M529","JACQUELINE KENNEDY ONASSIS HIGH SCHOOL",2013,154,99,0.643,"M",40.757729,-73.983078,"Midtown-Midtown South","M486",700,0,0.857142857142857,0.142857142857143,0.571428571428571,"Jacqueline Kennedy Onassis High School",709,44.9,55.1,9.6,18.5,4.1,22.7,69.8,2.7,80.1,0,"02"
"65",18,54066,5619,0.103928531794473,27,"02M393","BUSINESS OF SPORTS SCHOOL",2013,96,80,0.833,"M",40.76337,-73.990593,"Clinton","M625",1638,0.366300366300366,0.488400488400488,0.244200244200244,1.28205128205128,"Business Of Sports School",420,71.7,28.3,6,22.6,1.9,38.8,55.7,2.1,65.2,0,"02"
"66",18,54066,5619,0.103928531794473,62,"02M544","INDEPENDENCE HIGH SCHOOL",2013,118,24,0.203,"M",40.768343,-73.989108,"Clinton","M834",2048,0,0.146484375,0.09765625,0.48828125,"Independence High School",328,52.1,47.9,5.5,11.3,3.4,39.3,53.4,2.4,82.6,1,"02"
"67",18,54066,5619,0.103928531794473,32,"02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",2013,97,90,0.928,"M",40.761448,-73.988019,"Clinton","M017",855,0,0.116959064327485,0.116959064327485,0.350877192982456,"Professional Performing Arts High School",512,25.6,74.4,0.2,7.2,4.9,24.2,21.1,47.3,33.8,0,"02"
"68",18,54066,5619,0.103928531794473,60,"02M542","MANHATTAN BRIDGES HIGH SCHOOL",2013,123,104,0.846,"M",40.765184,-73.992953,"Clinton","M535",2270,0.220264317180617,0.26431718061674,0.176211453744493,0.881057268722467,"Manhattan Bridges High School",552,50.2,49.8,63.4,2.5,0,0.2,99.8,0,77.2,0,"02"
"69",18,54066,5619,0.103928531794473,53,"02M507","URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY",2013,110,97,0.882,"M",40.76337,-73.990593,"Clinton","M625",1638,0.366300366300366,0.488400488400488,0.244200244200244,1.28205128205128,"Urban Assembly Gateway School for Technology",367,79.8,20.2,3.5,18.5,6.8,34.3,52,4.6,70.6,0,"02"
"70",18,54066,5619,0.103928531794473,18,"02M300","URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION T",2013,92,54,0.587,"M",40.765184,-73.992953,"Clinton","M535",2270,0.220264317180617,0.26431718061674,0.176211453744493,0.881057268722467,"Urban Assembly School of Design and Construction,",427,72.8,27.2,9.4,19.2,6.3,31.1,59.3,3,80.1,0,"02"
"71",18,54066,5619,0.103928531794473,30,"02M400","HIGH SCHOOL FOR ENVIRONMENTAL STUDIES",2013,296,239,0.807,"M",40.767791,-73.987531,"Clinton","M834",2048,0,0.146484375,0.09765625,0.48828125,"High School for Environmental Studies",1312,50.7,49.3,7.5,16,17.1,15.5,59.2,7.7,77.2,0,"02"
"72",19,208259,3154,0.0151446035945625,54,"02M519","TALENT UNLIMITED HIGH SCHOOL",2013,126,122,0.968,"M",40.765359,-73.960059,"Lenox Hill-Roosevelt Island","M480",1808,0.110619469026549,0.276548672566372,0.0553097345132743,0.165929203539823,"Talent Unlimited High School",530,17.9,82.1,0,6.2,4.9,34.7,38.7,19.1,59.4,0,"02"
"73",19,208259,3154,0.0151446035945625,68,"02M565","URBAN ACADEMY LABORATORY HIGH SCHOOL",2013,41,20,0.488,"M",40.765359,-73.960059,"Lenox Hill-Roosevelt Island","M480",1808,0.110619469026549,0.276548672566372,0.0553097345132743,0.165929203539823,"Urban Academy Laboratory High School",159,40.9,59.1,1.9,5,6.9,28.3,35.8,25.8,49.7,1,"02"
"74",19,208259,3154,0.0151446035945625,48,"02M449","VANGUARD HIGH SCHOOL",2013,105,78,0.743,"M",40.765359,-73.960059,"Lenox Hill-Roosevelt Island","M480",1808,0.110619469026549,0.276548672566372,0.0553097345132743,0.165929203539823,"Vanguard High School",469,46.7,53.3,6,21.5,9.8,25.8,57.1,5.1,77.2,0,"02"
"75",19,208259,3154,0.0151446035945625,37,"02M416","ELEANOR ROOSEVELT HIGH SCHOOL",2013,147,146,0.993,"M",40.770187,-73.953608,"Lenox Hill-Roosevelt Island","M855",531,0,0,0,0.188323917137476,"Eleanor Roosevelt High School",531,39.2,60.8,0.6,3.2,21.1,3.8,10.5,62.1,25.2,0,"02"
"76",19,208259,3154,0.0151446035945625,77,"02M655","LIFE SCIENCES SECONDARY SCHOOL",2013,126,76,0.603,"M",40.783625,-73.945637,"Yorkville","M645",771,0.259403372243839,0.259403372243839,0,0.389105058365759,"Life Sciences Secondary School",771,49,51,8.6,18.4,3.5,27.5,64.2,3,76.9,0,"02"
